id,type,timestamp,price
22648,pc,1691708400000,15000000
22648,pc,1691794800000,12821519
22648,pc,1691881200000,9889300
22648,pc,1691967600000,9330185
22648,pc,1692054000000,9136000
22648,pc,1692140400000,8925711
22648,pc,1692226800000,9213311
22648,pc,1692313200000,8188043
22648,pc,1692399600000,8698000
22648,pc,1692486000000,8553939
22648,pc,1692572400000,10406694
22648,pc,1692658800000,10076000
22648,pc,1692745200000,10246324
22648,pc,1692831600000,9897659
22648,pc,1692918000000,11186455
22648,pc,1693004400000,13317893
22648,pc,1693090800000,12895750
22648,pc,1693177200000,12999773
22648,pc,1693263600000,13975615
22648,pc,1693350000000,14998000
22648,pc,1693436400000,14045111
22648,pc,1693522800000,13910680
22648,pc,1693609200000,14680364
22648,pc,1693695600000,14926048
22648,pc,1693782000000,14780657
22648,pc,1693868400000,14445417
22648,pc,1693954800000,14883556
22648,pc,1694041200000,12714667
22648,pc,1694127600000,11991370
22648,pc,1694214000000,10135788
22648,pc,1694300400000,10232510
22648,pc,1694386800000,9147133
22648,pc,1694473200000,8784705
22648,pc,1694559600000,8505000
22648,pc,1694646000000,15000000
22648,pc,1694732400000,12955000
22648,pc,1694818800000,12600106
22648,pc,1694905200000,10982341
22648,pc,1694991600000,10970455
22648,pc,1695078000000,11640833
22648,pc,1695164400000,11180556
22648,pc,1695250800000,11180556
22648,console,1691708400000,14966667
22648,console,1691794800000,13257327
22648,console,1691881200000,10428188
22648,console,1691967600000,9871638
22648,console,1692054000000,9362325
22648,console,1692140400000,8947187
22648,console,1692226800000,8870464
22648,console,1692313200000,8423632
22648,console,1692399600000,8149802
22648,console,1692486000000,8558564
22648,console,1692572400000,8797483
22648,console,1692658800000,8904364
22648,console,1692745200000,8880182
22648,console,1692831600000,8833039
22648,console,1692918000000,8953127
22648,console,1693004400000,9925587
22648,console,1693090800000,10008143
22648,console,1693177200000,10679925
22648,console,1693263600000,10814723
22648,console,1693350000000,10544212
22648,console,1693436400000,10259983
22648,console,1693522800000,9861974
22648,console,1693609200000,10282156
22648,console,1693695600000,10223885
22648,console,1693782000000,10315867
22648,console,1693868400000,10413729
22648,console,1693954800000,10691600
22648,console,1694041200000,10546068
