name,href
Niccolo Zanellato,https://www.futwiz.com/en/fifa23/player/niccolo-zanellato/1505
Arthur Gnahoua,https://www.futwiz.com/en/fifa23/player/arthur-gnahoua/1954
Shamal George,https://www.futwiz.com/en/fifa23/player/shamal-george/1562
Bjarke Jacobsen,https://www.futwiz.com/en/fifa23/player/bjarke-jacobsen/1912
Ahmed Ba Masoud,https://www.futwiz.com/en/fifa23/player/ahmed-ba-masoud/2229
Karol Niemczycki,https://www.futwiz.com/en/fifa23/player/karol-niemczycki/2099
Tomas Totland,https://www.futwiz.com/en/fifa23/player/tomas-totland/1827
Luca Matarese,https://www.futwiz.com/en/fifa23/player/luca-matarese/1440
Dawid Kurminowski,https://www.futwiz.com/en/fifa23/player/dawid-kurminowski/2017
Michal Siplak,https://www.futwiz.com/en/fifa23/player/michal-siplak/1842
Isaiah Young,https://www.futwiz.com/en/fifa23/player/isaiah-young/1658
Ricardo Fernandes,https://www.futwiz.com/en/fifa23/player/ricardo-fernandes/1837
Lukas Scherff,https://www.futwiz.com/en/fifa23/player/lukas-scherff/2148
Kai Eisele,https://www.futwiz.com/en/fifa23/player/kai-eisele/1540
Alessandro Celli,https://www.futwiz.com/en/fifa23/player/alessandro-celli/2288
Alessandro Celli,https://www.futwiz.com/en/fifa23/player/alessandro-celli/19552
Mirko Kos,https://www.futwiz.com/en/fifa23/player/mirko-kos/2160
Justin Bakker,https://www.futwiz.com/en/fifa23/player/justin-bakker/2005
Luke Hemmerich,https://www.futwiz.com/en/fifa23/player/luke-hemmerich/1793
Paulo Vitor,https://www.futwiz.com/en/fifa23/player/paulo-vitor/1509
Moritz Fritz,https://www.futwiz.com/en/fifa23/player/moritz-fritz/2298
Alperen Babacan,https://www.futwiz.com/en/fifa23/player/alperen-babacan/2389
Max Dombrowka,https://www.futwiz.com/en/fifa23/player/max-dombrowka/2340
Maximilian Wolfram,https://www.futwiz.com/en/fifa23/player/maximilian-wolfram/1963
Robin Scheu,https://www.futwiz.com/en/fifa23/player/robin-scheu/2009
Thore Jacobsen,https://www.futwiz.com/en/fifa23/player/thore-jacobsen/2314
Bjorn Rother,https://www.futwiz.com/en/fifa23/player/bjorn-rother/2026
Kamer Krasniqi,https://www.futwiz.com/en/fifa23/player/kamer-krasniqi/2011
Kang Ji Hoon,https://www.futwiz.com/en/fifa23/player/kang-ji-hoon/2001
Danilo Wiebe,https://www.futwiz.com/en/fifa23/player/danilo-wiebe/1863
Ulrik Fredriksen,https://www.futwiz.com/en/fifa23/player/ulrik-fredriksen/1425
Tim Boss,https://www.futwiz.com/en/fifa23/player/tim-boss/1539
Kim Dong Min,https://www.futwiz.com/en/fifa23/player/kim-dong-min/1689
Jason Pendant,https://www.futwiz.com/en/fifa23/player/jason-pendant/1706
Bendik Bye,https://www.futwiz.com/en/fifa23/player/bendik-bye/1423
Hikmet Ciftci,https://www.futwiz.com/en/fifa23/player/hikmet-ciftci/2144
Kevin Lankford,https://www.futwiz.com/en/fifa23/player/kevin-lankford/1624
Dan Kemp,https://www.futwiz.com/en/fifa23/player/dan-kemp/1986
Dan Kemp,https://www.futwiz.com/en/fifa23/player/dan-kemp/20670
Martin Frese,https://www.futwiz.com/en/fifa23/player/martin-frese/1556
Jakub Zubrowski,https://www.futwiz.com/en/fifa23/player/jakub-zubrowski/2333
Edward McGinty,https://www.futwiz.com/en/fifa23/player/edward-mcginty/1780
Rodrigo Schlegel,https://www.futwiz.com/en/fifa23/player/rodrigo-schlegel/2319
Kyle McAllister,https://www.futwiz.com/en/fifa23/player/kyle-mcallister/2327
Hiroki Abe,https://www.futwiz.com/en/fifa23/player/hiroki-abe/1550
Nathan Holland,https://www.futwiz.com/en/fifa23/player/nathan-holland/1892
Giacomo Poluzzi,https://www.futwiz.com/en/fifa23/player/giacomo-poluzzi/1997
Michael Blauensteiner,https://www.futwiz.com/en/fifa23/player/michael-blauensteiner/2296
Brent Kallman,https://www.futwiz.com/en/fifa23/player/brent-kallman/1804
Abdel Hakim Abdallah,https://www.futwiz.com/en/fifa23/player/abdel-hakim-abdallah/1727
Francis de Vries,https://www.futwiz.com/en/fifa23/player/francis-de-vries/2366
Jakob Nerwinski,https://www.futwiz.com/en/fifa23/player/jakob-nerwinski/2192
Stefan Cleveland,https://www.futwiz.com/en/fifa23/player/stefan-cleveland/2309
Jacori Hayes,https://www.futwiz.com/en/fifa23/player/jacori-hayes/1568
Nick DePuy,https://www.futwiz.com/en/fifa23/player/nick-depuy/1908
Nick DePuy,https://www.futwiz.com/en/fifa23/player/nick-depuy/20142
Jordan Davies,https://www.futwiz.com/en/fifa23/player/jordan-davies/2349
Cohen Bramall,https://www.futwiz.com/en/fifa23/player/cohen-bramall/2324
Vasilios Xenopoulos,https://www.futwiz.com/en/fifa23/player/vasilios-xenopoulos/2185
Kim Bo Seop,https://www.futwiz.com/en/fifa23/player/kim-bo-seop/1758
Martin Raynov,https://www.futwiz.com/en/fifa23/player/martin-raynov/1590
Bozhidar Chorbadzhiyski,https://www.futwiz.com/en/fifa23/player/bozhidar-chorbadzhiyski/1950
Brandon Austin,https://www.futwiz.com/en/fifa23/player/brandon-austin/2272
Adrian Dieguez,https://www.futwiz.com/en/fifa23/player/adrian-dieguez/1640
Jordon Garrick,https://www.futwiz.com/en/fifa23/player/jordon-garrick/1667
Jordon Garrick,https://www.futwiz.com/en/fifa23/player/jordon-garrick/19572
Denver Hume,https://www.futwiz.com/en/fifa23/player/denver-hume/2268
Harry Smith,https://www.futwiz.com/en/fifa23/player/harry-smith/1558
Harry Smith,https://www.futwiz.com/en/fifa23/player/harry-smith/19569
Alexandar Borkovic,https://www.futwiz.com/en/fifa23/player/alexandar-borkovic/2342
Luke Molyneux,https://www.futwiz.com/en/fifa23/player/luke-molyneux/1748
Silvan Sidler,https://www.futwiz.com/en/fifa23/player/silvan-sidler/1490
Romario Benzar,https://www.futwiz.com/en/fifa23/player/romario-benzar/1823
Romario Benzar,https://www.futwiz.com/en/fifa23/player/romario-benzar/19563
Brandon Thomas-Asante,https://www.futwiz.com/en/fifa23/player/brandon-thomas-asante/1528
Ousmane Fane,https://www.futwiz.com/en/fifa23/player/ousmane-fane/2186
Mikey Ambrose,https://www.futwiz.com/en/fifa23/player/mikey-ambrose/1964
Willian Candia,https://www.futwiz.com/en/fifa23/player/willian-candia/2233
Razvan Oaida,https://www.futwiz.com/en/fifa23/player/razvan-oaida/1559
Tom Pearce,https://www.futwiz.com/en/fifa23/player/tom-pearce/2255
Andreias Calcan,https://www.futwiz.com/en/fifa23/player/andreias-calcan/1585
Silviu Balaure,https://www.futwiz.com/en/fifa23/player/silviu-balaure/2136
,https://www.futwiz.com/en/fifa23/player//22766
Soren Reddemann,https://www.futwiz.com/en/fifa23/player/soren-reddemann/1797
Jonny Smith,https://www.futwiz.com/en/fifa23/player/jonny-smith/1516
Andres Sarmiento,https://www.futwiz.com/en/fifa23/player/andres-sarmiento/2134
Kahraman Demirtas,https://www.futwiz.com/en/fifa23/player/kahraman-demirtas/1432
Robin Ziegele,https://www.futwiz.com/en/fifa23/player/robin-ziegele/2138
Marius Funk,https://www.futwiz.com/en/fifa23/player/marius-funk/2368
Jean Ruiz,https://www.futwiz.com/en/fifa23/player/jean-ruiz/1589
Nathan McGinley,https://www.futwiz.com/en/fifa23/player/nathan-mcginley/1736
Levi Lumeka,https://www.futwiz.com/en/fifa23/player/levi-lumeka/2380
Niklas Landgraf,https://www.futwiz.com/en/fifa23/player/niklas-landgraf/1891
Louis Samson,https://www.futwiz.com/en/fifa23/player/louis-samson/1829
Jeong Seung Won,https://www.futwiz.com/en/fifa23/player/jeong-seung-won/2278
Steve Seddon,https://www.futwiz.com/en/fifa23/player/steve-seddon/1403
Steve Seddon,https://www.futwiz.com/en/fifa23/player/steve-seddon/19558
Corey O'Keeffe,https://www.futwiz.com/en/fifa23/player/corey-okeeffe/1813
Pawel Olszewski,https://www.futwiz.com/en/fifa23/player/pawel-olszewski/1959
Tomas Sandoval,https://www.futwiz.com/en/fifa23/player/tomas-sandoval/1625
Gino Fechner,https://www.futwiz.com/en/fifa23/player/gino-fechner/1663
Simone Edera,https://www.futwiz.com/en/fifa23/player/simone-edera/1764
Connor McLennan,https://www.futwiz.com/en/fifa23/player/connor-mclennan/2238
Piao Shihao,https://www.futwiz.com/en/fifa23/player/piao-shihao/1844
Marius Adamonis,https://www.futwiz.com/en/fifa23/player/marius-adamonis/2154
Jang Ho Ik,https://www.futwiz.com/en/fifa23/player/jang-ho-ik/1980
Park Dong Jin,https://www.futwiz.com/en/fifa23/player/park-dong-jin/2301
Shane McLoughlin,https://www.futwiz.com/en/fifa23/player/shane-mcloughlin/1551
Shane McLoughlin,https://www.futwiz.com/en/fifa23/player/shane-mcloughlin/20669
David Browne,https://www.futwiz.com/en/fifa23/player/david-browne/1848
Dan Cleary,https://www.futwiz.com/en/fifa23/player/dan-cleary/1417
Hong Jeong Un,https://www.futwiz.com/en/fifa23/player/hong-jeong-un/2044
Glenn Middleton,https://www.futwiz.com/en/fifa23/player/glenn-middleton/1910
Kaan Kairinen,https://www.futwiz.com/en/fifa23/player/kaan-kairinen/1532
Kaan Kairinen,https://www.futwiz.com/en/fifa23/player/kaan-kairinen/20136
Sebastien Ibeagha,https://www.futwiz.com/en/fifa23/player/sebastien-ibeagha/19560
Sebastien Ibeagha,https://www.futwiz.com/en/fifa23/player/sebastien-ibeagha/2237
Milan Jevtovic,https://www.futwiz.com/en/fifa23/player/milan-jevtovic/2064
James Penrice,https://www.futwiz.com/en/fifa23/player/james-penrice/1931
Antonio Alfaro,https://www.futwiz.com/en/fifa23/player/antonio-alfaro/1584
Antonio Alfaro,https://www.futwiz.com/en/fifa23/player/antonio-alfaro/19568
Daniel Margush,https://www.futwiz.com/en/fifa23/player/daniel-margush/1895
Aritz Castro,https://www.futwiz.com/en/fifa23/player/aritz-castro/2303
Tomislav Uskok,https://www.futwiz.com/en/fifa23/player/tomislav-uskok/2132
Jonathan Leko,https://www.futwiz.com/en/fifa23/player/jonathan-leko/1412
Jonathan Leko,https://www.futwiz.com/en/fifa23/player/jonathan-leko/20655
Matt Penney,https://www.futwiz.com/en/fifa23/player/matt-penney/20120
Matt Penney,https://www.futwiz.com/en/fifa23/player/matt-penney/1885
Lee Grace,https://www.futwiz.com/en/fifa23/player/lee-grace/1832
Calum Waters,https://www.futwiz.com/en/fifa23/player/calum-waters/1511
Hakeem Odoffin,https://www.futwiz.com/en/fifa23/player/hakeem-odoffin/2205
Joe Pritchard,https://www.futwiz.com/en/fifa23/player/joe-pritchard/1973
Mihai Roman,https://www.futwiz.com/en/fifa23/player/mihai-roman/1806
Nik Tzanev,https://www.futwiz.com/en/fifa23/player/nik-tzanev/1719
Alexander Sorge,https://www.futwiz.com/en/fifa23/player/alexander-sorge/2033
Olamide Shodipo,https://www.futwiz.com/en/fifa23/player/olamide-shodipo/1659
Olamide Shodipo,https://www.futwiz.com/en/fifa23/player/olamide-shodipo/20146
Alex Pattison,https://www.futwiz.com/en/fifa23/player/alex-pattison/1759
Ethan Robson,https://www.futwiz.com/en/fifa23/player/ethan-robson/1617
Fraser Horsfall,https://www.futwiz.com/en/fifa23/player/fraser-horsfall/1979
Michel Zabaco,https://www.futwiz.com/en/fifa23/player/michel-zabaco/2355
James Brophy,https://www.futwiz.com/en/fifa23/player/james-brophy/1777
Ariel Lassiter,https://www.futwiz.com/en/fifa23/player/ariel-lassiter/1469
Emanuel Taffertshofer,https://www.futwiz.com/en/fifa23/player/emanuel-taffertshofer/1633
Marco Lund,https://www.futwiz.com/en/fifa23/player/marco-lund/2116
Snorre Strand Nilsen,https://www.futwiz.com/en/fifa23/player/snorre-strand-nilsen/2201
David Kiki,https://www.futwiz.com/en/fifa23/player/david-kiki/2190
Julius Ertlthaler,https://www.futwiz.com/en/fifa23/player/julius-ertlthaler/2266
Robbie Cundy,https://www.futwiz.com/en/fifa23/player/robbie-cundy/1567
Soren Reese,https://www.futwiz.com/en/fifa23/player/soren-reese/2212
Sam Lavelle,https://www.futwiz.com/en/fifa23/player/sam-lavelle/2067
Sam Lavelle,https://www.futwiz.com/en/fifa23/player/sam-lavelle/20673
Tomislav Mrcela,https://www.futwiz.com/en/fifa23/player/tomislav-mrcela/1450
Bart Straalman,https://www.futwiz.com/en/fifa23/player/bart-straalman/1935
Eirik Wichne,https://www.futwiz.com/en/fifa23/player/eirik-wichne/2270
Jeremie Broh,https://www.futwiz.com/en/fifa23/player/jeremie-broh/1809
Elliott List,https://www.futwiz.com/en/fifa23/player/elliott-list/1655
Nicolas Delgadillo,https://www.futwiz.com/en/fifa23/player/nicolas-delgadillo/2343
Marvin Ajani,https://www.futwiz.com/en/fifa23/player/marvin-ajani/1995
Aaron Hayden,https://www.futwiz.com/en/fifa23/player/aaron-hayden/1569
Harry Chapman,https://www.futwiz.com/en/fifa23/player/harry-chapman/1854
Valtteri Moren,https://www.futwiz.com/en/fifa23/player/valtteri-moren/2285
Paudie O'Connor,https://www.futwiz.com/en/fifa23/player/paudie-oconnor/1510
Leandro Vega,https://www.futwiz.com/en/fifa23/player/leandro-vega/1643
Regan Hendry,https://www.futwiz.com/en/fifa23/player/regan-hendry/2263
Regan Hendry,https://www.futwiz.com/en/fifa23/player/regan-hendry/20679
John McCarthy,https://www.futwiz.com/en/fifa23/player/john-mccarthy/1654
Shaun McWilliams,https://www.futwiz.com/en/fifa23/player/shaun-mcwilliams/1872
Pal Alexander Kirkevold,https://www.futwiz.com/en/fifa23/player/pal-alexander-kirkevold/1411
Li Shuai,https://www.futwiz.com/en/fifa23/player/li-shuai/1427
Kim Seung Joon,https://www.futwiz.com/en/fifa23/player/kim-seung-joon/1661
Roy Gelmi,https://www.futwiz.com/en/fifa23/player/roy-gelmi/2220
Karol Danielak,https://www.futwiz.com/en/fifa23/player/karol-danielak/2184
Luke Armstrong,https://www.futwiz.com/en/fifa23/player/luke-armstrong/2293
Kim Min Hyeok,https://www.futwiz.com/en/fifa23/player/kim-min-hyeok/2182
Kim Min Hyeok,https://www.futwiz.com/en/fifa23/player/kim-min-hyeok/19550
Christos Gravius,https://www.futwiz.com/en/fifa23/player/christos-gravius/2104
Daniel Leo Gretarsson,https://www.futwiz.com/en/fifa23/player/daniel-leo-gretarsson/2170
Giacomo Ricci,https://www.futwiz.com/en/fifa23/player/giacomo-ricci/2247
Clement Depres,https://www.futwiz.com/en/fifa23/player/clement-depres/1841
Ivan Knezevic,https://www.futwiz.com/en/fifa23/player/ivan-knezevic/2260
Ivan Knezevic,https://www.futwiz.com/en/fifa23/player/ivan-knezevic/20134
Matias Romero,https://www.futwiz.com/en/fifa23/player/matias-romero/1803
Jann George,https://www.futwiz.com/en/fifa23/player/jann-george/2037
David Mendoza,https://www.futwiz.com/en/fifa23/player/david-mendoza/2308
Victor Adeboyejo,https://www.futwiz.com/en/fifa23/player/victor-adeboyejo/2286
Victor Adeboyejo,https://www.futwiz.com/en/fifa23/player/victor-adeboyejo/20687
Julius Duker,https://www.futwiz.com/en/fifa23/player/julius-duker/1493
Tom King,https://www.futwiz.com/en/fifa23/player/tom-king/2287
Tom King,https://www.futwiz.com/en/fifa23/player/tom-king/20145
Marlon Frey,https://www.futwiz.com/en/fifa23/player/marlon-frey/2379
Maurice Litka,https://www.futwiz.com/en/fifa23/player/maurice-litka/1741
Regan Poole,https://www.futwiz.com/en/fifa23/player/regan-poole/1756
Hasan Kurucay,https://www.futwiz.com/en/fifa23/player/hasan-kurucay/1711
Hasan Kurucay,https://www.futwiz.com/en/fifa23/player/hasan-kurucay/20678
Vlad Achim,https://www.futwiz.com/en/fifa23/player/vlad-achim/1726
Luke McGee,https://www.futwiz.com/en/fifa23/player/luke-mcgee/2357
Luke McGee,https://www.futwiz.com/en/fifa23/player/luke-mcgee/20684
Egzon Binaku,https://www.futwiz.com/en/fifa23/player/egzon-binaku/1732
Alex Bass,https://www.futwiz.com/en/fifa23/player/alex-bass/1927
Harry Anderson,https://www.futwiz.com/en/fifa23/player/harry-anderson/1520
Ronaldo Cisneros,https://www.futwiz.com/en/fifa23/player/ronaldo-cisneros/1816
Li Shenglong,https://www.futwiz.com/en/fifa23/player/li-shenglong/1811
Wang Shenchao,https://www.futwiz.com/en/fifa23/player/wang-shenchao/1419
Ba Dun,https://www.futwiz.com/en/fifa23/player/ba-dun/1733
Korbinian Burger,https://www.futwiz.com/en/fifa23/player/korbinian-burger/1969
Max Reinthaler,https://www.futwiz.com/en/fifa23/player/max-reinthaler/2214
Tennai Watson,https://www.futwiz.com/en/fifa23/player/tennai-watson/2344
Hubert Matynia,https://www.futwiz.com/en/fifa23/player/hubert-matynia/2128
Alex Gersbach,https://www.futwiz.com/en/fifa23/player/alex-gersbach/2217
Alex Gersbach,https://www.futwiz.com/en/fifa23/player/alex-gersbach/20680
Nolan Mbemba,https://www.futwiz.com/en/fifa23/player/nolan-mbemba/2054
MJ Williams,https://www.futwiz.com/en/fifa23/player/mj-williams/1906
Michal Rzuchowski,https://www.futwiz.com/en/fifa23/player/michal-rzuchowski/1447
Max Clark,https://www.futwiz.com/en/fifa23/player/max-clark/2358
Alexander Brunst,https://www.futwiz.com/en/fifa23/player/alexander-brunst/2038
Tom Pett,https://www.futwiz.com/en/fifa23/player/tom-pett/1862
Domenik Schierl,https://www.futwiz.com/en/fifa23/player/domenik-schierl/1482
Tobias Schutzenauer,https://www.futwiz.com/en/fifa23/player/tobias-schutzenauer/1717
George Maris,https://www.futwiz.com/en/fifa23/player/george-maris/2035
Marvin Egho,https://www.futwiz.com/en/fifa23/player/marvin-egho/1763
Deian Boldor,https://www.futwiz.com/en/fifa23/player/deian-boldor/2163
David Concha,https://www.futwiz.com/en/fifa23/player/david-concha/1812
Nicolas Ratti,https://www.futwiz.com/en/fifa23/player/nicolas-ratti/1724
Lukas Jager,https://www.futwiz.com/en/fifa23/player/lukas-jager/1761
Mickey Demetriou,https://www.futwiz.com/en/fifa23/player/mickey-demetriou/1502
Oscar Johansson,https://www.futwiz.com/en/fifa23/player/oscar-johansson/1835
Mattia Sprocati,https://www.futwiz.com/en/fifa23/player/mattia-sprocati/1877
Jaroslaw Jach,https://www.futwiz.com/en/fifa23/player/jaroslaw-jach/1886
Eirik Haugan,https://www.futwiz.com/en/fifa23/player/eirik-haugan/1705
Jens Jakob Thomasen,https://www.futwiz.com/en/fifa23/player/jens-jakob-thomasen/1686
Harrison Dunk,https://www.futwiz.com/en/fifa23/player/harrison-dunk/2072
Tom Davies,https://www.futwiz.com/en/fifa23/player/tom-davies/2280
Ben Close,https://www.futwiz.com/en/fifa23/player/ben-close/1579
Nicolas Rommens,https://www.futwiz.com/en/fifa23/player/nicolas-rommens/1638
Roberto Ramirez,https://www.futwiz.com/en/fifa23/player/roberto-ramirez/1499
Nathan Smith,https://www.futwiz.com/en/fifa23/player/nathan-smith/1957
Hui Jiakang,https://www.futwiz.com/en/fifa23/player/hui-jiakang/1547
Tom James,https://www.futwiz.com/en/fifa23/player/tom-james/1851
Zhao Yuhao,https://www.futwiz.com/en/fifa23/player/zhao-yuhao/2053
Liam Kinsella,https://www.futwiz.com/en/fifa23/player/liam-kinsella/1586
Luis Vasquez,https://www.futwiz.com/en/fifa23/player/luis-vasquez/1747
Luis Vasquez,https://www.futwiz.com/en/fifa23/player/luis-vasquez/21863
Zang Yifeng,https://www.futwiz.com/en/fifa23/player/zang-yifeng/17360
Jin Taiyan,https://www.futwiz.com/en/fifa23/player/jin-taiyan/1453
Zhu Baojie,https://www.futwiz.com/en/fifa23/player/zhu-baojie/2240
Yang Xiaotian,https://www.futwiz.com/en/fifa23/player/yang-xiaotian/1648
Alexandru Buzbuchi,https://www.futwiz.com/en/fifa23/player/alexandru-buzbuchi/1743
Sebastian Ohlsson,https://www.futwiz.com/en/fifa23/player/sebastian-ohlsson/1919
George Fochive,https://www.futwiz.com/en/fifa23/player/george-fochive/1760
Lee Myung Jae,https://www.futwiz.com/en/fifa23/player/lee-myung-jae/1770
Jeff Hardeveld,https://www.futwiz.com/en/fifa23/player/jeff-hardeveld/1494
Pawel Zielinski,https://www.futwiz.com/en/fifa23/player/pawel-zielinski/2361
Bilal Ould-Chikh,https://www.futwiz.com/en/fifa23/player/bilal-ould-chikh/2253
Muzepper Mirahmetjan,https://www.futwiz.com/en/fifa23/player/muzepper-mirahmetjan/1478
Abdullah Al Shamekh,https://www.futwiz.com/en/fifa23/player/abdullah-al-shamekh/2082
Tommy Thompson,https://www.futwiz.com/en/fifa23/player/tommy-thompson/2162
Eric Miller,https://www.futwiz.com/en/fifa23/player/eric-miller/2151
Hamad Al Mansour,https://www.futwiz.com/en/fifa23/player/hamad-al-mansour/1838
Dominik Kun,https://www.futwiz.com/en/fifa23/player/dominik-kun/1850
Sandi Krizman,https://www.futwiz.com/en/fifa23/player/sandi-krizman/1795
Jordan Rossiter,https://www.futwiz.com/en/fifa23/player/jordan-rossiter/1420
Martin Samuelsen,https://www.futwiz.com/en/fifa23/player/martin-samuelsen/1970
Eoghan O'Connell,https://www.futwiz.com/en/fifa23/player/eoghan-oconnell/1730
Eoghan O'Connell,https://www.futwiz.com/en/fifa23/player/eoghan-oconnell/20686
Osarenren Okungbowa,https://www.futwiz.com/en/fifa23/player/osarenren-okungbowa/2179
Greg Kiltie,https://www.futwiz.com/en/fifa23/player/greg-kiltie/2326
Milosz Trojak,https://www.futwiz.com/en/fifa23/player/milosz-trojak/2133
Jamal Bajandouh,https://www.futwiz.com/en/fifa23/player/jamal-bajandouh/2232
Salih Dursun,https://www.futwiz.com/en/fifa23/player/salih-dursun/1602
Alperen Uysal,https://www.futwiz.com/en/fifa23/player/alperen-uysal/1989
Sam Nicholson,https://www.futwiz.com/en/fifa23/player/sam-nicholson/1535
Ollie Palmer,https://www.futwiz.com/en/fifa23/player/ollie-palmer/1613
David Wheeler,https://www.futwiz.com/en/fifa23/player/david-wheeler/1530
Sean Long,https://www.futwiz.com/en/fifa23/player/sean-long/1573
Ismael Benegas,https://www.futwiz.com/en/fifa23/player/ismael-benegas/2119
Chris Long,https://www.futwiz.com/en/fifa23/player/chris-long/2236
Wang Shangyuan,https://www.futwiz.com/en/fifa23/player/wang-shangyuan/2045
Hendrik Bonmann,https://www.futwiz.com/en/fifa23/player/hendrik-bonmann/2080
Florian Kath,https://www.futwiz.com/en/fifa23/player/florian-kath/1818
Connor Randall,https://www.futwiz.com/en/fifa23/player/connor-randall/2173
Marvin Stefaniak,https://www.futwiz.com/en/fifa23/player/marvin-stefaniak/2401
Kayden Jackson,https://www.futwiz.com/en/fifa23/player/kayden-jackson/1881
Yann Boe-Kane,https://www.futwiz.com/en/fifa23/player/yann-boe-kane/1707
Fedor Cernych,https://www.futwiz.com/en/fifa23/player/fedor-cernych/1799
Thomas Mikkelsen,https://www.futwiz.com/en/fifa23/player/thomas-mikkelsen/1801
Alexandru Vlad,https://www.futwiz.com/en/fifa23/player/alexandru-vlad/2331
Gilli Rolantsson,https://www.futwiz.com/en/fifa23/player/gilli-rolantsson/2386
Francois Marquet,https://www.futwiz.com/en/fifa23/player/francois-marquet/1679
Baily Cargill,https://www.futwiz.com/en/fifa23/player/baily-cargill/2394
Martin Galmarini,https://www.futwiz.com/en/fifa23/player/martin-galmarini/1657
Lucas Kruspzky,https://www.futwiz.com/en/fifa23/player/lucas-kruspzky/1621
Lucas Kruspzky,https://www.futwiz.com/en/fifa23/player/lucas-kruspzky/21871
Fernando Godoy,https://www.futwiz.com/en/fifa23/player/fernando-godoy/21869
Fernando Godoy,https://www.futwiz.com/en/fifa23/player/fernando-godoy/2367
Mohammed Qasem,https://www.futwiz.com/en/fifa23/player/mohammed-qasem/1774
Andres Robles,https://www.futwiz.com/en/fifa23/player/andres-robles/2068
Joe Wright,https://www.futwiz.com/en/fifa23/player/joe-wright/2060
Cameron Dawson,https://www.futwiz.com/en/fifa23/player/cameron-dawson/2167
Kevin Rocheteau,https://www.futwiz.com/en/fifa23/player/kevin-rocheteau/1594
Dion Conroy,https://www.futwiz.com/en/fifa23/player/dion-conroy/2208
James Wilson,https://www.futwiz.com/en/fifa23/player/james-wilson/2093
Lawrence Vigouroux,https://www.futwiz.com/en/fifa23/player/lawrence-vigouroux/1566
Hazaa Al Hazaa,https://www.futwiz.com/en/fifa23/player/hazaa-al-hazaa/1596
Aleksandar Jovanovic,https://www.futwiz.com/en/fifa23/player/aleksandar-jovanovic/1696
Jo Sung Joon,https://www.futwiz.com/en/fifa23/player/jo-sung-joon/1720
Cameron Norman,https://www.futwiz.com/en/fifa23/player/cameron-norman/2392
Aaron McGowan,https://www.futwiz.com/en/fifa23/player/aaron-mcgowan/2279
Callum Camps,https://www.futwiz.com/en/fifa23/player/callum-camps/1681
Steven Lustica,https://www.futwiz.com/en/fifa23/player/steven-lustica/2277
Nouh Al Mousa,https://www.futwiz.com/en/fifa23/player/nouh-al-mousa/1660
Scott Galloway,https://www.futwiz.com/en/fifa23/player/scott-galloway/2175
Lee Jeong Hyeop,https://www.futwiz.com/en/fifa23/player/lee-jeong-hyeop/2388
Alexander Blomqvist,https://www.futwiz.com/en/fifa23/player/alexander-blomqvist/1430
Markus Lackner,https://www.futwiz.com/en/fifa23/player/markus-lackner/1933
Charles Vernam,https://www.futwiz.com/en/fifa23/player/charles-vernam/1536
Filippo Berra,https://www.futwiz.com/en/fifa23/player/filippo-berra/1537
Adrian Bone,https://www.futwiz.com/en/fifa23/player/adrian-bone/1438
Koo Ja Ryong,https://www.futwiz.com/en/fifa23/player/koo-ja-ryong/1665
Haris Tabakovic,https://www.futwiz.com/en/fifa23/player/haris-tabakovic/1789
Sean Hoare,https://www.futwiz.com/en/fifa23/player/sean-hoare/1485
Sandrino Braun-Schumacher,https://www.futwiz.com/en/fifa23/player/sandrino-braun-schumacher/1515
Manfred Starke,https://www.futwiz.com/en/fifa23/player/manfred-starke/2118
James Donachie,https://www.futwiz.com/en/fifa23/player/james-donachie/1915
Philipp Riese,https://www.futwiz.com/en/fifa23/player/philipp-riese/1475
Patryk Stepinski,https://www.futwiz.com/en/fifa23/player/patryk-stepinski/2204
Higinio,https://www.futwiz.com/en/fifa23/player/higinio/1433
Mark O'Hara,https://www.futwiz.com/en/fifa23/player/mark-ohara/1495
Kevin Tapoko,https://www.futwiz.com/en/fifa23/player/kevin-tapoko/2390
Michal Kopczynski,https://www.futwiz.com/en/fifa23/player/michal-kopczynski/1690
Madallah Al Olayan,https://www.futwiz.com/en/fifa23/player/madallah-al-olayan/1917
Nawaf Al Subhi,https://www.futwiz.com/en/fifa23/player/nawaf-al-subhi/2257
Nawaf Al Subhi,https://www.futwiz.com/en/fifa23/player/nawaf-al-subhi/20137
Dario Del Fabro,https://www.futwiz.com/en/fifa23/player/dario-del-fabro/1496
Ma Sang Hoon,https://www.futwiz.com/en/fifa23/player/ma-sang-hoon/2211
Abdullah Al Fahad,https://www.futwiz.com/en/fifa23/player/abdullah-al-fahad/1909
Ali Al Zaqan,https://www.futwiz.com/en/fifa23/player/ali-al-zaqan/2089
Callum Paterson,https://www.futwiz.com/en/fifa23/player/callum-paterson/1802
Lasse Nilsen,https://www.futwiz.com/en/fifa23/player/lasse-nilsen/2320
Daniel Buballa,https://www.futwiz.com/en/fifa23/player/daniel-buballa/2289
Mohammed Jahfali,https://www.futwiz.com/en/fifa23/player/mohammed-jahfali/2042
Johannes Wurtz,https://www.futwiz.com/en/fifa23/player/johannes-wurtz/1452
Orhan Ademi,https://www.futwiz.com/en/fifa23/player/orhan-ademi/1649
Orhan Ademi,https://www.futwiz.com/en/fifa23/player/orhan-ademi/20658
Brendan Galloway,https://www.futwiz.com/en/fifa23/player/brendan-galloway/2210
John O'Sullivan,https://www.futwiz.com/en/fifa23/player/john-osullivan/1738
